4104
142	124	142	135
136	69	136	80
136	57	136	68
138	119	140	122
135	119	137	122
132	82	133	87
135	75	135	86
134	75	134	86
135	63	135	74
134	63	134	74
132	64	133	69
141	124	141	135
138	107	138	118
135	107	137	110
126	111	137	111
127	106	138	106
135	115	137	118
132	112	137	113
126	114	137	114
133	115	134	120
132	107	134	110
132	102	134	105
121	101	132	101
129	102	131	105
117	105	128	105
125	102	128	104
129	121	134	122
121	102	124	104
129	115	132	117
141	111	142	116
140	107	142	110
139	111	140	116
122	97	124	100
129	118	132	120
126	112	131	113
123	106	126	108
129	107	131	110
117	109	128	109
117	110	128	110
117	106	122	107
111	108	122	108
124	111	125	116
126	115	127	120
128	115	128	126
126	121	127	126
129	123	130	128
131	123	132	128
133	123	133	134
125	88	125	99
126	96	128	99
126	84	126	95
127	90	128	95
127	84	128	89
134	124	135	129
134	130	135	135
136	124	136	135
132	88	132	99
131	88	131	99
130	88	130	99
129	88	129	99
129	82	130	87
131	76	131	87
132	70	132	81
128	127	128	138
131	129	131	140
132	129	132	140
133	135	133	146
129	129	130	134
129	135	130	140
140	124	140	135
134	136	135	141
134	142	134	153
137	124	137	135
139	124	139	135
138	124	138	135
136	136	136	147
135	142	135	153
132	147	133	152
131	153	133	156
130	142	132	145
121	146	132	146
121	141	132	141
127	142	129	145
123	139	128	140
124	142	126	145
121	142	123	145
130	147	131	152
137	136	137	147
139	136	140	141
138	136	138	147
116	109	116	120
125	117	125	128
126	127	126	138
127	127	127	138
117	111	117	122
119	111	121	114
118	115	119	120
122	111	122	122
121	115	121	126
120	115	120	126
123	111	123	122
124	117	124	128
122	124	123	129
118	121	118	132
119	127	121	130
122	130	123	135
119	131	121	134
124	129	125	134
122	136	125	138
117	139	122	140
119	135	121	138
117	133	118	138
120	141	120	152
118	141	119	146
121	147	122	152
129	147	129	158
130	153	130	164
123	147	124	152
125	147	125	158
115	109	115	120
114	109	114	120
128	147	128	158
126	147	126	158
127	147	127	158
136	148	136	159
134	154	134	165
132	157	133	162
132	163	133	168
131	157	131	168
135	154	135	165
137	148	138	153
136	160	136	171
134	166	135	171
132	169	132	180
133	169	133	180
134	172	134	183
137	154	137	165
138	154	138	165
131	169	131	180
145	136	145	147
146	147	146	158
144	148	145	153
144	154	145	159
146	159	146	170
147	161	147	172
148	161	148	172
143	160	145	163
149	167	149	178
150	168	151	173
153	168	153	179
150	174	152	177
151	178	151	189
152	178	152	189
155	171	155	182
154	171	154	182
153	180	153	191
150	178	150	189
144	136	144	147
154	183	155	188
158	183	158	194
159	185	160	190
154	189	155	194
157	177	157	188
156	177	156	188
157	189	157	200
156	189	156	200
141	136	141	147
139	142	140	147
139	148	140	153
139	154	142	156
141	148	142	153
142	136	142	147
143	136	143	147
143	148	143	159
140	157	142	160
139	157	139	168
140	161	140	172
141	161	141	172
142	161	142	172
138	166	138	177
137	166	137	177
139	169	139	180
136	172	136	183
137	178	137	189
135	172	135	183
138	178	138	189
145	164	145	175
146	171	146	182
147	173	147	184
145	176	145	187
148	173	148	184
149	179	149	190
148	185	148	196
147	185	147	196
146	183	146	194
144	164	144	175
143	164	143	175
141	173	142	178
140	173	140	184
144	176	144	187
141	179	143	182
139	181	139	192
150	190	150	201
149	191	149	202
146	197	148	200
151	190	151	201
141	195	146	196
152	190	152	201
153	192	153	203
155	195	155	206
154	195	154	206
150	202	150	213
152	202	152	213
151	202	151	213
153	204	153	215
141	183	141	194
144	188	145	193
140	185	140	196
142	183	142	194
143	183	143	194
159	191	159	202
158	195	158	206
156	201	156	212
157	201	157	212
155	207	155	218
154	207	154	218
156	213	161	214
158	207	159	212
159	203	161	206
160	191	160	202
156	215	157	220
160	207	161	212
161	191	161	202
146	201	148	204
149	203	149	214
152	214	152	225
151	214	151	225
153	216	153	227
154	219	155	224
150	214	150	225
151	226	152	231
149	226	150	231
161	185	162	190
162	181	164	184
163	175	164	180
165	179	167	182
165	175	167	178
113	109	113	120
137	190	138	195
139	193	139	204
137	197	138	202
127	196	138	196
135	197	136	202
134	197	134	208
132	191	134	194
136	184	136	195
124	195	135	195
135	184	135	194
130	189	131	194
133	185	134	190
130	185	132	188
131	181	133	184
129	179	130	184
135	203	135	214
136	203	136	214
137	203	137	214
138	203	138	214
126	196	126	207
132	197	132	208
133	197	133	208
125	196	125	207
127	197	127	208
128	197	128	208
131	197	131	208
130	197	130	208
129	197	129	208
128	189	129	194
127	185	129	188
126	189	127	194
128	173	128	184
130	167	130	178
125	165	130	166
129	167	129	178
127	173	127	184
127	167	128	172
148	205	148	216
149	215	149	225
124	196	124	207
139	205	139	216
147	205	147	216
154	225	154	236
153	228	153	239
154	237	154	248
152	240	153	245
150	247	153	249
142	246	153	246
154	249	165	249
150	240	151	245
149	234	149	245
151	234	152	239
147	234	147	245
148	234	148	245
147	232	152	233
146	234	146	245
146	247	149	249
142	247	145	249
146	222	146	233
147	226	148	231
147	220	148	225
145	217	148	219
141	220	146	221
145	234	145	245
144	234	144	245
145	222	145	233
144	222	144	233
143	222	143	233
143	234	143	245
140	197	140	208
142	197	143	202
141	197	141	208
144	197	144	208
145	197	145	208
146	205	146	216
144	209	145	214
140	215	145	216
140	209	141	214
143	203	143	214
142	203	142	214
141	217	144	219
127	159	129	162
124	163	129	164
124	159	126	162
123	153	124	158
151	45	152	50
153	48	153	59
151	51	152	56
149	57	152	59
143	72	144	77
139	59	139	70
138	51	138	62
148	48	148	59
146	54	147	59
144	54	145	59
150	45	150	56
149	45	149	56
147	42	147	53
148	36	148	47
149	41	151	44
151	29	151	40
149	29	149	40
150	29	150	40
150	23	151	28
146	21	151	22
145	19	150	20
148	23	149	28
147	23	147	34
137	35	148	35
138	22	138	33
143	48	143	59
144	42	144	53
145	42	145	53
146	42	146	53
146	23	146	34
139	47	139	58
146	36	147	41
143	36	143	47
144	36	145	41
140	43	140	54
140	55	141	60
142	54	142	65
141	48	142	53
140	61	141	66
141	36	141	47
142	36	142	47
140	67	142	70
143	66	144	71
139	37	140	42
129	36	140	36
143	62	145	65
143	61	152	61
137	43	139	46
135	48	138	50
127	47	138	47
137	37	138	42
133	37	136	39
135	40	136	45
125	46	136	46
136	24	136	35
137	23	137	34
131	22	136	23
137	11	137	22
130	22	130	33
131	24	131	35
125	34	130	35
129	22	129	33
128	22	128	33
133	19	136	21
127	20	132	21
132	8	132	19
135	13	136	18
133	7	133	18
135	7	136	12
134	7	134	18
129	16	131	19
131	4	131	15
138	16	139	21
134	24	134	35
133	24	133	35
135	24	135	35
132	24	132	35
123	36	128	37
129	37	131	40
132	37	132	45
133	40	134	45
120	45	131	45
129	41	131	44
132	3	134	6
139	23	139	34
130	4	130	15
124	24	124	35
115	23	126	23
125	24	126	29
125	30	127	33
127	22	127	29
126	11	126	22
129	4	129	15
125	11	125	22
128	8	128	19
127	8	127	19
124	11	124	22
140	23	140	34
141	23	141	34
125	5	126	10
127	2	128	7
129	0	131	3
132	1	137	2
123	0	128	1
132	0	143	0
123	2	126	4
135	3	137	6
137	7	139	10
138	2	140	5
138	1	149	1
138	6	149	6
144	0	155	0
157	0	157	11
158	6	158	17
138	11	140	14
138	15	149	15
140	17	141	22
144	16	147	18
143	16	143	27
144	19	144	30
142	28	143	33
144	31	145	34
142	16	142	27
145	21	145	30
148	16	153	17
156	12	157	17
154	6	154	17
155	6	155	17
154	1	156	4
153	1	153	12
150	13	153	15
141	11	143	14
150	1	150	12
148	7	149	12
144	13	149	14
144	10	147	12
144	7	147	9
141	7	143	10
152	1	152	12
151	1	151	12
147	2	149	5
144	2	146	5
141	2	143	5
123	5	124	10
146	62	146	73
145	66	145	77
145	78	148	80
145	81	150	82
146	74	148	77
149	69	149	80
148	62	148	73
149	63	150	68
147	62	147	73
152	62	152	73
151	62	151	73
153	67	153	78
150	69	150	80
151	74	152	79
153	79	154	82
154	71	154	78
133	48	134	53
136	51	137	56
135	51	135	62
133	54	134	59
131	60	134	62
122	63	133	63
132	48	132	59
131	48	131	59
123	24	123	35
122	28	122	39
123	38	128	39
120	24	122	27
119	28	121	31
121	32	121	43
122	40	127	41
122	42	125	44
126	42	128	44
110	44	121	44
117	24	119	27
120	32	120	43
115	24	116	29
117	28	118	33
118	38	119	43
117	34	119	37
116	38	117	43
128	72	128	83
130	70	130	81
129	69	129	80
130	64	131	69
127	66	128	71
124	64	129	65
125	66	126	71
117	141	117	152
119	147	119	158
120	153	121	158
118	147	118	158
122	153	122	164
123	160	123	171
125	167	126	172
124	165	124	176
125	173	126	178
124	177	124	188
125	183	126	188
125	179	126	182
155	237	155	248
155	225	155	236
126	47	126	58
120	47	125	48
113	46	124	46
108	45	119	45
130	48	130	59
127	48	127	59
128	48	128	59
129	48	129	59
124	59	126	62
127	60	130	62
124	53	125	58
123	49	125	52
122	53	123	58
121	59	123	62
120	53	121	58
120	49	122	52
121	0	122	5
122	6	122	17
123	11	123	22
120	19	122	22
111	18	122	18
117	19	119	22
114	19	116	22
115	30	116	35
111	36	116	37
114	38	115	43
110	41	113	43
110	38	113	40
120	159	121	164
113	19	113	30
114	23	114	34
103	35	114	35
105	36	110	37
107	38	109	41
106	42	109	44
104	38	106	41
99	36	104	37
100	24	100	35
101	30	102	35
107	45	107	56
100	39	102	42
99	38	99	49
103	38	103	49
101	43	102	48
100	43	100	54
99	50	99	61
101	49	101	60
98	52	98	63
96	61	97	66
102	49	102	60
100	55	100	66
99	62	99	73
96	67	96	78
97	67	98	72
105	42	105	53
104	42	104	53
103	50	103	61
101	61	102	66
106	45	106	56
103	62	104	67
104	54	105	59
102	67	102	78
104	60	109	61
106	57	109	59
100	67	100	78
101	67	101	78
99	74	99	85
97	73	97	84
98	73	98	84
111	31	113	34
112	19	112	30
111	19	111	30
112	46	112	57
113	47	118	48
108	51	109	56
119	47	119	58
108	46	110	49
111	46	111	57
110	50	110	61
113	49	113	60
112	58	112	69
111	58	111	69
107	62	110	64
106	62	106	73
107	65	107	76
105	62	105	73
104	68	104	79
106	74	106	85
105	74	105	85
103	68	103	79
110	65	110	76
109	65	109	76
108	65	108	76
108	31	110	34
110	19	110	30
109	19	109	30
108	19	108	30
102	79	102	90
101	79	101	90
100	79	100	90
100	12	100	23
108	13	109	18
110	7	110	18
111	12	112	17
111	6	112	11
104	80	104	91
103	80	103	91
100	0	100	11
101	18	101	29
102	18	102	29
113	61	113	72
112	70	112	81
111	70	111	81
109	77	110	82
108	77	108	88
107	77	107	88
109	83	109	94
105	86	105	97
106	86	106	97
113	73	113	84
110	83	110	94
111	82	111	93
112	82	112	93
108	89	108	100
107	89	107	100
106	98	106	109
103	23	103	34
107	23	107	34
107	11	107	22
109	1	109	12
108	1	108	12
105	7	107	10
106	1	107	6
102	4	105	6
103	0	105	3
101	0	101	11
106	0	117	0
119	0	120	5
118	0	118	11
119	6	119	17
117	12	118	17
114	6	117	8
114	9	117	11
115	12	116	17
113	12	114	17
114	3	117	5
110	2	112	5
110	1	117	1
113	2	113	11
120	6	120	17
121	6	121	17
105	11	106	16
106	17	106	28
105	29	106	34
101	12	102	17
102	8	104	11
103	12	104	17
105	17	105	28
103	18	104	22
104	23	104	34
120	59	120	70
121	63	121	74
122	64	122	75
123	64	123	75
124	66	124	77
125	72	125	83
126	72	126	83
127	72	127	83
119	75	121	78
122	76	123	81
124	79	124	90
118	71	120	74
119	59	119	70
118	59	118	70
123	91	124	96
121	79	121	90
122	82	123	87
122	88	122	96
120	91	121	96
119	97	121	100
118	75	118	86
119	79	120	84
119	85	120	90
118	91	119	96
116	87	118	90
117	91	117	102
118	101	120	104
112	103	117	104
116	91	116	102
113	105	116	107
107	106	112	107
108	102	111	104
107	101	115	101
107	108	107	119
109	95	110	100
111	95	112	100
113	89	113	100
113	85	115	88
115	79	116	84
117	75	117	86
115	73	116	78
114	73	114	84
117	63	117	74
114	89	114	100
115	89	115	100
110	108	110	119
112	109	112	120
111	109	111	120
108	108	108	119
109	108	109	119
116	61	116	72
117	51	117	62
114	49	118	50
118	51	118	58
115	55	116	60
114	51	116	54
114	55	114	66
114	67	115	72
119	159	119	170
120	165	120	176
121	165	121	176
122	165	122	176
123	172	123	183
121	177	122	182
120	177	120	188
121	183	122	188
123	184	123	195
124	189	125	194
118	171	119	176
119	177	119	188
118	177	118	188
122	189	122	200
123	196	123	207
121	201	122	206
122	207	122	218
124	208	125	213
126	208	126	219
123	208	123	219
125	214	125	225
124	214	124	225
122	219	122	230
123	220	123	231
134	209	134	220
135	215	135	226
124	226	125	231
138	215	138	226
139	217	140	222
141	222	141	233
139	223	140	228
142	222	142	233
136	215	136	226
137	215	137	226
133	209	133	220
177	159	177	170
176	159	176	170
173	159	175	162
175	163	175	174
178	171	178	182
177	171	177	182
176	171	176	182
172	175	175	177
174	178	175	183
172	178	173	183
176	183	176	194
180	176	180	187
181	177	181	188
179	176	179	187
182	184	182	195
183	195	183	206
180	188	180	199
181	189	181	200
182	196	182	207
177	183	177	194
178	183	178	194
179	188	179	199
183	207	183	218
168	175	168	186
171	175	171	186
169	175	170	180
170	181	170	192
169	181	169	192
181	201	181	212
182	208	182	219
165	183	165	194
166	183	166	194
167	183	167	194
168	187	168	198
179	213	181	216
163	185	163	196
162	191	162	202
164	185	164	196
165	195	165	206
163	197	164	202
164	203	164	214
162	203	162	214
163	203	163	214
167	195	167	206
166	195	166	206
174	163	174	174
173	163	173	174
175	184	175	195
173	184	174	189
172	184	172	195
173	190	174	195
171	187	171	198
169	193	170	198
180	201	180	212
169	200	180	200
176	195	178	198
168	199	178	199
168	200	168	211
172	196	175	198
178	201	179	206
171	168	172	173
171	162	172	167
169	159	172	161
168	159	168	170
167	171	170	173
169	162	170	167
167	159	167	170
167	207	167	218
166	207	166	218
165	207	165	218
187	196	187	207
188	202	188	213
